instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month,hr,rental_duration,workingday_duration,non_workingday_duration
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,16,276,276.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,17,509,509.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,18,518,518.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,19,338,338.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,20,212,212.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,21,190,190.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,22,118,118.0,0.0
403,2012-02-07,1,2012,2,0,2,1,1,14.520847,18.0552,49.625,9.874393000000001,199,4176,4375,2,23,51,51.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,0,23,23.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,1,10,10.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,2,1,1.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,3,1,1.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,4,1,1.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,5,20,20.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,6,98,98.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,7,281,281.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,8,508,508.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,9,253,253.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,10,108,108.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,11,102,102.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,12,138,138.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,13,126,126.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,14,108,108.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,15,54,54.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,16,75,75.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,17,155,155.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,18,167,167.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,19,161,161.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,20,125,125.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,21,129,129.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,22,98,98.0,0.0
404,2012-02-08,1,2012,2,0,3,1,2,10.523347,13.321050000000001,72.2917,8.959307,109,2693,2802,2,23,60,60.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,0,26,26.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,1,12,12.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,2,2,2.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,3,4,4.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,4,1,1.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,5,18,18.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,6,76,76.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,7,267,267.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,8,484,484.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,9,238,238.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,10,97,97.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,11,99,99.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,12,158,158.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,13,154,154.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,14,144,144.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,15,134,134.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,16,238,238.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,17,399,399.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,18,417,417.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,19,295,295.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,20,199,199.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,21,177,177.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,22,107,107.0,0.0
405,2012-02-09,1,2012,2,0,4,1,1,10.865,13.0994,56.2083,13.000478999999999,163,3667,3830,2,23,84,84.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,0,43,43.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,1,13,13.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,2,16,16.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,3,5,5.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,4,2,2.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,5,17,17.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,6,64,64.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,7,230,230.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,8,448,448.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,9,275,275.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,10,124,124.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,11,153,153.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,12,176,176.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,13,192,192.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,14,146,146.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,15,191,191.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,16,268,268.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,17,396,396.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,18,359,359.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,19,262,262.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,20,151,151.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,21,122,122.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,22,113,113.0,0.0
406,2012-02-10,1,2012,2,0,5,1,2,11.514153,14.6779,54.0,7.834243000000001,227,3604,3831,2,23,65,65.0,0.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,0,53,0.0,53.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,1,45,0.0,45.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,2,26,0.0,26.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,3,9,0.0,9.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,4,4,0.0,4.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,5,2,0.0,2.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,6,9,0.0,9.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,7,19,0.0,19.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,8,78,0.0,78.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,9,90,0.0,90.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,10,166,0.0,166.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,11,183,0.0,183.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,12,221,0.0,221.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,13,235,0.0,235.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,14,243,0.0,243.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,15,124,0.0,124.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,16,146,0.0,146.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,17,144,0.0,144.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,18,108,0.0,108.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,19,87,0.0,87.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,20,63,0.0,63.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,21,48,0.0,48.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,22,46,0.0,46.0
407,2012-02-11,1,2012,2,0,6,0,3,9.190847,10.54335,73.125,19.416332,192,1977,2169,2,23,20,0.0,20.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,0,21,0.0,21.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,1,24,0.0,24.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,2,27,0.0,27.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,3,14,0.0,14.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,4,1,0.0,1.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,5,3,0.0,3.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,6,2,0.0,2.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,7,18,0.0,18.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,8,26,0.0,26.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,9,63,0.0,63.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,10,91,0.0,91.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,11,124,0.0,124.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,12,140,0.0,140.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,13,138,0.0,138.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,14,111,0.0,111.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,15,155,0.0,155.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,16,164,0.0,164.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,17,87,0.0,87.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,18,96,0.0,96.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,19,80,0.0,80.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,20,57,0.0,57.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,21,36,0.0,36.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,22,28,0.0,28.0
408,2012-02-12,1,2012,2,0,0,0,1,5.2275,5.0828999999999995,46.4583,27.417204,73,1456,1529,2,23,23,0.0,23.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,0,9,9.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,1,6,6.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,2,4,4.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,3,1,1.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,4,2,2.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,5,17,17.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,6,72,72.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,7,195,195.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,8,417,417.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,9,205,205.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,10,71,71.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,11,90,90.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,12,118,118.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,13,140,140.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,14,135,135.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,15,155,155.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,16,211,211.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,17,407,407.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,18,405,405.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,19,263,263.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,20,214,214.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,21,147,147.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,22,102,102.0,0.0
409,2012-02-13,1,2012,2,0,1,1,1,9.1225,11.39565,41.125,11.207961,94,3328,3422,2,23,36,36.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,0,14,14.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,1,6,6.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,2,3,3.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,3,3,3.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,4,2,2.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,5,22,22.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,6,90,90.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,7,280,280.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,8,513,513.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,9,262,262.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,10,98,98.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,11,112,112.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,12,172,172.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,13,173,173.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,14,124,124.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,15,145,145.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,16,266,266.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,17,523,523.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,18,406,406.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,19,281,281.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,20,184,184.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,21,109,109.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,22,77,77.0,0.0
410,2012-02-14,1,2012,2,0,2,1,2,13.085847,16.697300000000002,50.875,9.458993,135,3787,3922,2,23,57,57.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,0,22,22.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,1,5,5.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,2,4,4.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,3,3,3.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,4,1,1.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,5,25,25.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,6,95,95.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,7,321,321.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,8,515,515.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,9,231,231.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,10,120,120.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,11,138,138.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,12,163,163.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,13,170,170.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,14,134,134.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,15,171,171.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,16,231,231.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,17,487,487.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,18,468,468.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,19,311,311.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,20,211,211.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,21,178,178.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,22,107,107.0,0.0
411,2012-02-15,1,2012,2,0,3,1,1,14.281653,17.58145,53.125,12.167200000000001,141,4028,4169,2,23,58,58.0,0.0
412,2012-02-16,1,2012,2,0,4,1,2,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,74,2931,3005,2,0,23,23.0,0.0
412,2012-02-16,1,2012,2,0,4,1,2,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,74,2931,3005,2,1,5,5.0,0.0
412,2012-02-16,1,2012,2,0,4,1,2,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,74,2931,3005,2,2,7,7.0,0.0
412,2012-02-16,1,2012,2,0,4,1,2,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,74,2931,3005,2,3,1,1.0,0.0
412,2012-02-16,1,2012,2,0,4,1,2,12.983346999999998,16.5081,75.29169999999999,6.125475000000001,74,2931,3005,2,4,3,3.0,0.0
